5.24464E+26	1.87509E-12
6.11656E+26	1.72945E-12
7.13342E+26	1.57845E-12
8.31934E+26	1.42402E-12
9.70242E+26	1.2704E-12
1.13154E+27	1.12196E-12
1.31966E+27	9.79273E-13
1.53905E+27	8.40717E-13
1.79492E+27	7.08318E-13
2.09332E+27	5.87223E-13
2.44133E+27	4.72075E-13
2.8472E+27	3.49704E-13
3.32054E+27	2.28694E-13
3.87258E+27	1.34029E-13
